Datum,Zeitstempel,Produkt-ID,Produkt-Typ
8/3/2022,11:23:07,3890,B
8/3/2022,13:31:05,3908,C
8/3/2022,0:12:07,3933,D
8/3/2022,2:22:01,3955,B
8/3/2022,0:56:26,3987,B
8/3/2022,9:47:01,4000,B
8/3/2022,22:33:50,4069,C
8/3/2022,23:21:21,4089,C
8/3/2022,21:11:16,4108,D
8/3/2022,18:54:55,4191,C
8/3/2022,9:29:56,4219,C
8/3/2022,11:20:00,4258,A
8/3/2022,3:34:09,4321,A
8/3/2022,5:57:37,4322,C
8/3/2022,17:00:24,4359,A
8/3/2022,4:50:52,4372,C
8/3/2022,10:05:53,4385,C
8/3/2022,0:21:59,4394,C
8/3/2022,11:52:43,4469,B
8/3/2022,5:53:05,4561,C
8/3/2022,15:44:43,4575,D
8/3/2022,13:09:45,4624,A
8/3/2022,22:06:23,4636,C
8/3/2022,11:35:25,4641,A
8/3/2022,11:13:10,4655,D
8/3/2022,11:14:35,4676,C
8/3/2022,13:09:45,4689,D
8/3/2022,8:14:00,4704,D
8/3/2022,1:14:08,4758,A
8/3/2022,8:05:59,4802,B
8/3/2022,14:52:53,4821,D
8/3/2022,12:38:21,4822,B
8/3/2022,1:14:00,4823,C
8/3/2022,18:48:52,4879,A
8/3/2022,13:35:49,4968,C
8/3/2022,19:47:19,5010,C
8/3/2022,22:38:30,5040,A
8/3/2022,23:06:24,5216,A
8/3/2022,0:40:57,5243,A
8/3/2022,0:28:43,5269,C
8/3/2022,16:59:20,5304,B
8/3/2022,1:35:26,5316,A
8/3/2022,19:23:19,5351,C
8/3/2022,12:56:14,5455,D
8/3/2022,19:00:21,5497,A
8/3/2022,8:00:29,5565,D
8/3/2022,1:05:43,5569,A
8/3/2022,7:30:51,5599,B
8/3/2022,8:14:43,5663,D
8/3/2022,8:08:34,5692,D
8/3/2022,3:08:45,5696,C
8/3/2022,10:29:06,5714,C
8/3/2022,0:56:31,5715,C
8/3/2022,12:22:00,5728,A
8/3/2022,15:58:51,5732,A
8/3/2022,22:48:14,5736,D
8/3/2022,16:00:33,5793,A
8/3/2022,10:54:39,5799,A
8/3/2022,0:52:53,5806,A
8/3/2022,10:05:35,5852,A
8/3/2022,3:22:07,5856,B
8/3/2022,12:56:57,5899,C
8/3/2022,22:03:37,5907,D
8/3/2022,16:09:56,5935,A
8/3/2022,19:17:12,5958,B
8/3/2022,7:11:55,5976,C
8/3/2022,0:42:55,6009,D
8/3/2022,22:52:20,6032,B
8/3/2022,6:32:06,6034,B
8/3/2022,15:46:34,6046,B
8/3/2022,11:24:34,6161,B
8/3/2022,19:25:18,6217,D
8/3/2022,9:00:03,6244,B
8/3/2022,17:49:05,6254,D
8/3/2022,19:17:10,6286,C
8/3/2022,5:41:47,6288,D
8/3/2022,21:39:54,6370,A
8/3/2022,9:50:27,6379,A
8/3/2022,0:13:56,6478,B
8/3/2022,15:27:48,6488,D
8/3/2022,21:15:23,6499,A
8/3/2022,11:59:44,6505,A
8/3/2022,20:20:20,6556,C
8/3/2022,15:14:01,6565,C
8/3/2022,11:13:42,6587,C
8/3/2022,9:12:38,6593,C
8/3/2022,2:10:51,6620,A
8/3/2022,8:52:55,6637,A
8/3/2022,4:10:59,6665,A
8/3/2022,22:58:29,6698,D
8/3/2022,5:38:48,6701,A
8/3/2022,16:17:51,6787,A
8/3/2022,4:37:12,6811,D
8/3/2022,10:22:33,6827,C
8/3/2022,18:40:32,6841,D
8/3/2022,21:18:59,6893,D
8/3/2022,8:15:32,7093,D
8/3/2022,13:51:13,7120,C
8/3/2022,8:00:00,7133,A
8/3/2022,3:08:28,7139,C
8/3/2022,11:03:07,7174,D
8/3/2022,2:35:41,7188,D
8/3/2022,5:15:26,7189,B
8/3/2022,18:52:37,7192,C
8/3/2022,10:00:01,7247,A
8/3/2022,16:42:32,7282,B
8/3/2022,6:00:17,7348,B
8/3/2022,0:35:48,7353,A
8/3/2022,10:33:05,7367,C
8/3/2022,20:12:30,7383,B
8/3/2022,18:21:30,7457,C
8/3/2022,15:14:21,7500,A
8/3/2022,11:32:05,7612,D
8/3/2022,17:10:08,7634,A
8/3/2022,21:35:16,7651,C
8/3/2022,23:56:56,7675,C
8/3/2022,3:22:00,7690,B
8/3/2022,11:24:01,7705,C
8/3/2022,15:11:53,7767,B
8/3/2022,15:23:48,7797,B
8/3/2022,15:00:25,7798,C
8/3/2022,14:57:12,7826,A
8/3/2022,13:07:07,7834,C
8/3/2022,14:34:32,7852,A
8/3/2022,6:19:46,7898,D
8/3/2022,3:04:54,7962,D
8/3/2022,12:53:32,8014,A
8/3/2022,16:27:52,8031,A
8/3/2022,3:51:45,8051,A
8/3/2022,23:51:44,8067,B
8/3/2022,9:47:38,8073,A
8/3/2022,3:54:42,8080,D
8/3/2022,23:32:40,8081,D
8/3/2022,10:22:29,8091,D
8/3/2022,6:32:21,8124,C
8/3/2022,21:43:35,8165,A
8/3/2022,8:33:05,8194,C
8/3/2022,9:07:12,8268,C
8/3/2022,2:18:36,8273,A
8/3/2022,3:44:47,8296,C
8/3/2022,7:11:57,8300,B
8/3/2022,3:26:00,8318,D
8/3/2022,8:17:46,8333,A
8/3/2022,2:03:23,8336,C
8/3/2022,9:37:11,8380,D
8/3/2022,22:49:47,8393,A
8/3/2022,18:56:06,8429,B
8/3/2022,10:34:23,8454,B
8/3/2022,18:36:03,8496,A
8/3/2022,13:16:40,8539,B
8/3/2022,13:14:01,8561,C
8/3/2022,16:51:39,8587,B
8/3/2022,2:35:42,8602,B
8/3/2022,21:00:41,8629,B
8/3/2022,7:32:12,8677,A
8/3/2022,10:45:21,8682,B
8/3/2022,7:37:59,8685,B
8/3/2022,6:32:47,8687,B
8/3/2022,21:19:46,8699,B
8/3/2022,5:23:49,8719,D
8/3/2022,20:52:40,8725,B
8/3/2022,10:34:31,8736,D
8/3/2022,6:14:43,8779,A
8/3/2022,1:54:31,8783,B
8/3/2022,4:32:34,8814,B
8/3/2022,13:45:00,8818,C
8/3/2022,0:55:30,8890,C
8/3/2022,14:48:44,8934,D
8/3/2022,20:09:52,8938,B
8/3/2022,3:47:52,8945,A
8/3/2022,9:43:02,8988,A
8/3/2022,6:11:07,8990,B
8/3/2022,23:24:28,9018,D
8/3/2022,0:36:01,9026,D
8/3/2022,5:11:44,9062,B
8/3/2022,8:50:24,9088,B
8/3/2022,23:00:44,9174,A
8/3/2022,0:14:00,9186,A
8/3/2022,9:09:18,9208,A
8/3/2022,12:13:44,9211,C
8/3/2022,9:08:10,9225,D
8/3/2022,1:47:59,9281,C
8/3/2022,19:49:15,9329,C
8/3/2022,15:29:37,9339,D
8/3/2022,19:00:55,9341,C
8/3/2022,17:26:33,9353,D
8/3/2022,16:34:40,9376,C
8/3/2022,8:25:04,9436,B
8/3/2022,22:57:13,9440,B
8/3/2022,13:33:43,9458,C
8/3/2022,16:01:38,9463,D
8/3/2022,0:48:18,9474,A
8/3/2022,1:07:28,9507,C
8/3/2022,3:40:56,9518,A
8/3/2022,5:35:58,9545,A
8/3/2022,7:22:09,9562,A
8/3/2022,12:43:32,9579,A
8/3/2022,0:47:47,9589,C
8/3/2022,1:06:34,9595,D
8/3/2022,2:53:52,9603,A
8/3/2022,3:27:39,9635,D
8/3/2022,19:47:46,9655,C
8/3/2022,19:48:56,9673,D
8/3/2022,20:57:59,9694,D
8/3/2022,15:04:31,9707,D
8/3/2022,1:04:46,9745,B
8/3/2022,14:15:24,9752,B
8/3/2022,17:40:33,9768,B
8/3/2022,18:05:38,9777,C
8/3/2022,23:12:15,9804,C
8/3/2022,3:35:49,9816,A
8/3/2022,21:39:37,9838,C
8/3/2022,2:22:41,9863,A
8/3/2022,16:07:56,9890,A
8/3/2022,14:02:56,9891,C
8/3/2022,0:36:39,9939,D
8/3/2022,16:06:59,9942,B
8/3/2022,11:03:55,9954,C
8/3/2022,14:39:57,9964,C
8/3/2022,7:51:30,9974,C
8/4/2022,22:47:26,13,A
8/4/2022,15:05:01,104,D
8/4/2022,2:05:24,190,A
8/4/2022,23:50:28,192,D
8/4/2022,13:28:09,216,D
8/4/2022,20:33:42,260,C
8/4/2022,2:00:48,309,C
8/4/2022,1:49:56,330,B
8/4/2022,17:04:37,333,C
8/4/2022,0:28:01,345,A
8/4/2022,0:14:45,346,C
8/4/2022,21:15:23,375,A
8/4/2022,23:50:42,421,B
8/4/2022,8:48:56,467,B
8/4/2022,12:55:39,473,D
8/4/2022,11:23:31,495,B
8/4/2022,7:51:17,509,A
8/4/2022,18:28:13,529,B
8/4/2022,0:53:39,551,A
8/4/2022,15:42:38,554,B
8/4/2022,10:30:33,596,A
8/4/2022,23:09:05,614,C
8/4/2022,20:15:31,632,D
8/4/2022,7:54:20,690,D
8/4/2022,12:57:58,700,C
8/4/2022,7:57:10,711,A
8/4/2022,1:01:24,773,C
8/4/2022,14:54:06,799,C
8/4/2022,15:31:09,818,D
8/4/2022,21:04:13,831,D
8/4/2022,11:52:30,861,C
8/4/2022,21:41:31,909,A
8/4/2022,6:00:18,955,B
8/4/2022,17:20:34,968,B
8/4/2022,2:00:02,1028,C
8/4/2022,19:51:00,1044,D
8/4/2022,21:57:28,1047,D
8/4/2022,12:02:38,1062,D
8/4/2022,0:56:28,1067,B
8/4/2022,20:33:30,1068,B
8/4/2022,0:06:17,1151,D
8/4/2022,17:10:34,1154,C
8/4/2022,8:03:00,1173,B
8/4/2022,0:27:59,1270,C
8/4/2022,0:45:15,1292,B
8/4/2022,18:14:12,1301,D
8/4/2022,4:37:01,1320,D
8/4/2022,3:05:29,1399,D
8/4/2022,14:33:21,1411,C
8/4/2022,9:00:01,1425,B
8/4/2022,3:45:50,1514,D
8/4/2022,7:00:58,1674,C
8/4/2022,13:18:47,1675,A
8/4/2022,8:04:51,1708,D
8/4/2022,2:01:56,1713,A
8/4/2022,20:23:14,1734,A
8/4/2022,11:46:12,1758,C
8/4/2022,7:50:21,1803,B
8/4/2022,11:09:20,1819,D
8/4/2022,23:03:06,1822,C
8/4/2022,0:10:30,1840,A
8/4/2022,13:19:11,1872,A
8/4/2022,17:00:37,1881,D
8/4/2022,2:15:20,1886,D
8/4/2022,22:19:45,1901,D
8/4/2022,21:36:18,1925,D
8/4/2022,18:55:17,1957,C
8/4/2022,0:30:49,1988,D
8/4/2022,11:53:03,1996,D
8/4/2022,18:06:37,2047,B
8/4/2022,17:59:17,2048,A
8/4/2022,11:44:19,2101,A
8/4/2022,19:05:16,2139,C
8/4/2022,1:55:47,2162,C
8/4/2022,16:25:30,2163,A
8/4/2022,15:10:32,2197,A
8/4/2022,2:04:14,2206,D
8/4/2022,1:13:48,2237,C
8/4/2022,16:17:35,2253,C
8/4/2022,10:24:05,2264,A
8/4/2022,18:57:05,2274,A
8/4/2022,3:35:11,2282,A
8/4/2022,15:09:55,2292,A
8/4/2022,12:52:09,2294,D
8/4/2022,0:30:40,2308,B
8/4/2022,18:51:26,2317,D
8/4/2022,16:23:11,2361,C
8/4/2022,16:00:38,2364,C
8/4/2022,11:00:36,2444,C
8/4/2022,18:11:31,2447,C
8/4/2022,13:11:25,2564,D
8/4/2022,11:39:11,2575,C
8/4/2022,20:11:08,2596,B
8/4/2022,7:58:02,2656,B
8/4/2022,0:29:45,2667,B
8/4/2022,13:00:08,2725,B
8/4/2022,8:02:02,2734,C
8/4/2022,4:29:32,2814,A
8/4/2022,1:57:30,2849,B
8/4/2022,5:27:50,2857,D
8/4/2022,10:10:05,2927,A
8/4/2022,7:32:49,3071,C
8/4/2022,4:46:53,3128,C
8/4/2022,3:03:32,3164,A
8/4/2022,10:08:32,3188,B
8/4/2022,0:53:10,3217,C
8/4/2022,22:33:01,3306,B
8/4/2022,12:58:08,3309,A
8/4/2022,0:30:23,3348,C
8/4/2022,0:22:44,3362,C
8/4/2022,17:18:33,3390,B
8/4/2022,1:06:31,3503,C
8/4/2022,5:25:11,3509,C
8/4/2022,8:20:18,3558,D
8/4/2022,7:14:10,3586,C
8/4/2022,8:38:12,3591,B
8/4/2022,21:47:29,3843,B
8/4/2022,19:13:40,3859,A
8/4/2022,6:28:15,3897,B
8/4/2022,1:01:45,3919,A
8/4/2022,23:07:17,4075,D
8/4/2022,10:47:16,4197,D
8/4/2022,4:18:28,4199,A
8/4/2022,23:41:19,4204,B
8/4/2022,11:13:23,4214,D
8/4/2022,15:32:24,4222,A
8/4/2022,19:32:07,4229,A
8/4/2022,19:58:44,4268,B
8/4/2022,12:32:19,4335,D
8/4/2022,6:04:40,4387,D
8/4/2022,10:05:24,4522,D
8/4/2022,17:21:42,4529,D
8/4/2022,18:19:54,4550,A
8/4/2022,0:27:56,4564,A
8/4/2022,21:11:28,4592,B
8/4/2022,12:11:46,4610,C
8/4/2022,16:41:00,4698,C
8/4/2022,9:39:56,4741,C
8/4/2022,5:51:58,4768,A
8/4/2022,2:59:47,4810,C
8/4/2022,12:41:05,4828,C
8/4/2022,14:11:59,4858,C
8/4/2022,15:56:11,4916,D
8/4/2022,10:19:37,4986,B
8/4/2022,5:52:30,5020,C
8/4/2022,0:09:18,5021,A
8/4/2022,12:00:13,5028,D
8/4/2022,4:41:58,5045,A
8/4/2022,9:52:05,5052,B
8/4/2022,7:14:29,5061,B
8/4/2022,16:43:32,5086,C
8/4/2022,1:11:21,5107,B
8/4/2022,2:36:15,5148,B
8/4/2022,0:04:31,5150,D
8/4/2022,11:55:28,5189,A
8/4/2022,12:17:35,5229,C
8/4/2022,3:36:14,5250,C
8/4/2022,23:54:12,5267,C
8/4/2022,18:58:07,5270,D
8/4/2022,6:52:30,5305,C
8/4/2022,13:38:22,5311,B
8/4/2022,10:27:46,5332,D
8/4/2022,15:02:18,5343,C
8/4/2022,16:29:09,5350,C
8/4/2022,10:15:11,5356,B
8/4/2022,17:04:07,5437,D
8/4/2022,16:05:21,5490,A
8/4/2022,2:54:00,5496,B
8/4/2022,0:21:11,5506,A
8/4/2022,14:43:05,5515,B
8/4/2022,19:30:39,5528,D
8/4/2022,1:36:09,5549,A
8/4/2022,2:52:01,5568,A
8/4/2022,3:58:29,5592,D
8/4/2022,1:04:57,5690,A
8/4/2022,22:34:58,5709,A
8/4/2022,10:48:19,5727,A
8/4/2022,7:20:44,5755,D
8/4/2022,9:04:22,5756,D
8/4/2022,14:46:15,5775,C
8/4/2022,19:03:07,5784,C
8/4/2022,10:43:42,5791,A
8/4/2022,12:44:54,5792,A
8/4/2022,20:31:00,5812,A
8/4/2022,12:16:23,5877,C
8/4/2022,6:30:40,5887,B
8/4/2022,12:22:46,5912,A
8/4/2022,20:59:47,5919,C
8/4/2022,19:09:35,5939,B
8/4/2022,2:51:55,5959,D
8/4/2022,13:20:02,5962,C
8/4/2022,9:51:43,5969,A
8/4/2022,1:01:38,6008,C
8/4/2022,0:22:12,6100,C
8/4/2022,6:39:36,6157,C
8/4/2022,3:45:24,6166,D
8/4/2022,17:47:14,6191,D
8/4/2022,17:16:08,6249,A
8/4/2022,13:30:16,6260,B
8/4/2022,8:36:13,6391,A
8/4/2022,0:10:52,6500,B
8/4/2022,14:49:44,6564,B
8/4/2022,5:51:32,6568,A
8/4/2022,11:22:25,6607,C
8/4/2022,15:14:03,6707,D
8/4/2022,11:17:35,6709,C
8/4/2022,11:11:15,6712,A
8/4/2022,7:45:09,6737,A
8/4/2022,23:31:40,6760,B
8/4/2022,17:57:05,6817,A
8/4/2022,1:51:15,6906,A
8/4/2022,19:58:01,6983,A
8/4/2022,21:07:38,6988,B
8/4/2022,1:48:23,7000,C
8/4/2022,0:18:41,7018,B
8/4/2022,6:53:47,7048,C
8/4/2022,6:24:14,7052,D
8/4/2022,18:04:57,7082,D
8/4/2022,9:58:24,7083,A
8/4/2022,17:35:42,7154,A
8/4/2022,23:36:07,7201,B
8/4/2022,19:48:57,7215,B
8/4/2022,16:16:39,7233,C
8/4/2022,10:24:48,7263,D
8/4/2022,9:04:17,7315,C
8/4/2022,12:42:08,7319,C
8/4/2022,12:06:02,7321,A
8/4/2022,11:29:11,7391,A
8/4/2022,4:00:58,7446,B
8/4/2022,19:24:11,7449,C
8/4/2022,22:23:38,7525,B
8/4/2022,0:03:09,7529,B
8/4/2022,16:09:30,7536,A
8/4/2022,17:33:30,7538,D
8/4/2022,0:55:45,7594,C
8/4/2022,11:30:16,7611,A
8/4/2022,6:33:30,7641,B
8/4/2022,3:47:35,7668,D
8/4/2022,9:50:28,7683,C
8/4/2022,15:51:15,7761,A
8/4/2022,3:37:08,7775,B
8/4/2022,2:05:28,7776,D
8/4/2022,2:28:31,7836,B
8/4/2022,22:19:18,7839,D
8/4/2022,19:05:34,7845,A
8/4/2022,0:16:04,7862,C
8/4/2022,16:15:26,7890,C
8/4/2022,5:29:22,7967,A
8/4/2022,13:55:19,7999,B
8/4/2022,11:29:18,8027,C
8/4/2022,9:21:38,8052,B
8/4/2022,17:18:40,8055,D
8/4/2022,17:51:22,8059,A
8/4/2022,15:16:28,8063,B
8/4/2022,6:13:57,8092,C
8/4/2022,7:33:42,8096,B
8/4/2022,6:04:53,8137,B
8/4/2022,12:49:10,8156,A
8/4/2022,5:41:03,8205,B
8/4/2022,11:06:43,8214,D
8/4/2022,2:49:55,8240,A
8/4/2022,13:43:16,8252,A
8/4/2022,1:23:32,8263,D
8/4/2022,8:59:23,8294,A
8/4/2022,10:54:10,8335,D
8/4/2022,23:28:31,8407,B
8/4/2022,23:51:02,8423,C
8/4/2022,2:08:08,8433,A
8/4/2022,3:10:46,8493,C
8/4/2022,22:31:17,8511,C
8/4/2022,2:42:51,8528,D
8/4/2022,8:58:01,8604,B
8/4/2022,13:06:49,8606,D
8/4/2022,1:52:22,8625,C
8/4/2022,19:37:28,8697,B
8/4/2022,23:49:10,8738,B
8/4/2022,10:22:58,8787,A
8/4/2022,6:48:46,8868,A
8/4/2022,19:18:01,8877,A
8/4/2022,8:45:11,8912,A
8/4/2022,21:53:19,8992,A
8/4/2022,8:02:13,8995,A
8/4/2022,6:50:17,9013,C
8/4/2022,17:34:49,9014,A
8/4/2022,6:37:42,9079,B
8/4/2022,11:14:02,9080,D
8/4/2022,17:23:31,9081,B
8/4/2022,4:30:55,9091,C
8/4/2022,17:54:26,9146,D
8/4/2022,7:57:50,9179,B
8/4/2022,3:35:49,9279,A
8/4/2022,0:58:01,9385,C
8/4/2022,10:22:47,9401,A
8/4/2022,15:53:03,9413,C
8/4/2022,3:08:36,9460,D
8/4/2022,8:49:31,9478,B
8/4/2022,9:26:12,9495,A
8/4/2022,21:22:25,9502,D
8/4/2022,9:20:04,9511,D
8/4/2022,23:48:12,9512,B
8/4/2022,6:06:09,9586,D
8/4/2022,0:32:04,9597,A
8/4/2022,22:43:25,9598,A
8/4/2022,12:25:22,9676,A
8/4/2022,19:27:01,9681,B
8/4/2022,12:18:45,9699,A
8/4/2022,12:33:25,9748,C
8/4/2022,11:50:56,9824,B
8/4/2022,18:10:26,9845,D
8/4/2022,11:06:30,9945,C
8/4/2022,18:18:48,9980,C
8/5/2022,18:49:08,5,A
8/5/2022,23:54:32,23,B
8/5/2022,0:34:50,36,C
8/5/2022,19:48:11,80,B
8/5/2022,13:13:29,98,D
8/5/2022,8:16:13,123,D
8/5/2022,16:14:13,128,B
8/5/2022,1:41:50,171,C
8/5/2022,16:45:31,175,C
8/5/2022,6:54:03,214,A
8/5/2022,9:37:00,223,D
8/5/2022,13:40:54,229,B
8/5/2022,5:27:42,267,A
8/5/2022,2:17:16,285,D
8/5/2022,14:53:15,318,A
8/5/2022,17:03:25,362,B
8/5/2022,11:14:55,435,A
8/5/2022,14:50:17,437,A
8/5/2022,5:00:18,526,D
8/5/2022,23:19:58,545,D
8/5/2022,3:30:03,548,A
8/5/2022,3:21:26,552,A
8/5/2022,22:31:05,560,D
8/5/2022,4:34:44,569,C
8/5/2022,1:06:55,575,D
8/5/2022,11:46:38,657,A
8/5/2022,0:30:48,708,D
8/5/2022,20:01:25,725,A
8/5/2022,4:47:12,793,D
8/5/2022,15:53:45,796,D
8/5/2022,22:51:24,809,C
8/5/2022,7:57:51,874,C
8/5/2022,15:25:24,911,C
8/5/2022,21:17:27,933,D
8/5/2022,15:21:11,945,C
8/5/2022,10:04:57,996,C
8/5/2022,23:52:28,1009,C
8/5/2022,14:25:47,1045,A
8/5/2022,12:39:49,1052,A
8/5/2022,8:16:25,1054,A
8/5/2022,6:59:25,1091,B
8/5/2022,5:00:41,1113,C
8/5/2022,1:51:19,1144,C
8/5/2022,7:56:11,1242,D
8/5/2022,20:59:50,1243,D
8/5/2022,8:11:24,1262,A
8/5/2022,23:41:10,1305,D
8/5/2022,17:41:36,1329,B
8/5/2022,2:29:06,1347,B
8/5/2022,11:11:01,1362,B
8/5/2022,2:43:47,1388,B
8/5/2022,1:32:29,1513,D
8/5/2022,15:56:57,1588,D
8/5/2022,19:45:33,1629,A
8/5/2022,6:24:26,1672,A
8/5/2022,7:33:39,1702,D
8/5/2022,6:17:44,1709,C
8/5/2022,7:04:19,1726,C
8/5/2022,23:55:43,1784,D
8/5/2022,3:48:22,1804,D
8/5/2022,3:24:20,1845,A
8/5/2022,15:38:48,1903,C
8/5/2022,1:28:36,2004,D
8/5/2022,19:54:59,2060,C
8/5/2022,16:43:19,2097,B
8/5/2022,16:33:20,2120,A
8/5/2022,9:50:19,2153,A
8/5/2022,21:43:01,2171,D
8/5/2022,8:56:26,2212,A
8/5/2022,12:57:14,2286,B
8/5/2022,1:10:04,2298,B
8/5/2022,13:07:50,2303,A
8/5/2022,8:32:48,2306,B
8/5/2022,3:12:44,2310,D
8/5/2022,5:42:11,2316,A
8/5/2022,0:53:30,2374,B
8/5/2022,3:51:51,2394,A
8/5/2022,21:32:15,2482,C
8/5/2022,18:02:01,2493,A
8/5/2022,3:37:07,2500,D
8/5/2022,11:14:37,2505,D
8/5/2022,6:22:59,2535,D
8/5/2022,3:25:21,2560,C
8/5/2022,18:23:44,2578,C
8/5/2022,12:46:44,2643,B
8/5/2022,19:33:13,2651,A
8/5/2022,12:29:03,2706,D
8/5/2022,0:16:15,2709,B
8/5/2022,22:45:00,2755,C
8/5/2022,0:54:19,2764,C
8/5/2022,0:38:32,2795,D
8/5/2022,9:16:52,3008,B
8/5/2022,0:13:21,3015,A
8/5/2022,0:43:06,3016,B
8/5/2022,8:50:16,3207,D
8/5/2022,19:56:27,3208,A
8/5/2022,0:20:03,3214,C
8/5/2022,16:30:36,3224,A
8/5/2022,7:20:18,3273,D
8/5/2022,1:49:26,3337,B
8/5/2022,15:42:39,3385,C
8/5/2022,3:10:09,3401,A
8/5/2022,0:03:26,3408,A
8/5/2022,17:04:10,3439,C
8/5/2022,5:31:30,3547,B
8/5/2022,20:10:47,3634,A
8/5/2022,23:16:32,3650,C
8/5/2022,1:13:20,3661,B
8/5/2022,13:19:12,3738,D
8/5/2022,23:12:57,3752,C
8/5/2022,19:09:37,3761,D
8/5/2022,13:18:08,3791,D
8/5/2022,19:41:35,3802,A
8/5/2022,8:49:38,3871,A
8/5/2022,14:55:09,3896,D
8/5/2022,0:50:14,3917,B
8/5/2022,20:29:09,3957,C
8/5/2022,18:07:57,4021,B
8/5/2022,10:41:28,4024,D
8/5/2022,14:50:24,4039,B
8/5/2022,20:37:00,4061,A
8/5/2022,22:18:51,4066,D
8/5/2022,21:49:47,4067,D
8/5/2022,8:58:34,4081,D
8/5/2022,22:06:22,4094,A
8/5/2022,15:50:31,4150,C
8/5/2022,23:22:34,4165,D
8/5/2022,13:40:22,4201,B
8/5/2022,8:52:24,4208,D
8/5/2022,19:42:00,4253,D
8/5/2022,17:32:57,4263,D
8/5/2022,17:49:31,4265,B
8/5/2022,23:00:44,4344,A
8/5/2022,6:01:35,4347,C
8/5/2022,10:48:51,4429,C
8/5/2022,20:44:09,4464,B
8/5/2022,16:45:20,4471,B
8/5/2022,2:50:39,4543,A
8/5/2022,12:55:53,4653,B
8/5/2022,4:01:13,4674,A
8/5/2022,20:07:10,4683,D
8/5/2022,7:07:40,4690,D
8/5/2022,18:53:05,4736,C
8/5/2022,12:14:08,4785,C
8/5/2022,16:23:33,4832,A
8/5/2022,3:44:35,4841,C
8/5/2022,12:17:49,4846,D
8/5/2022,0:35:27,4862,C
8/5/2022,21:39:26,4881,B
8/5/2022,14:22:30,4899,A
8/5/2022,0:13:45,4945,C
8/5/2022,0:49:47,4957,D
8/5/2022,22:19:06,5046,C
8/5/2022,22:40:01,5109,A
8/5/2022,7:03:47,5143,A
8/5/2022,12:57:23,5170,B
8/5/2022,19:49:38,5237,B
8/5/2022,3:03:27,5287,D
8/5/2022,6:06:36,5296,D
8/5/2022,20:59:56,5300,B
8/5/2022,7:01:53,5339,B
8/5/2022,19:59:45,5386,D
8/5/2022,17:24:58,5435,A
8/5/2022,23:51:38,5482,A
8/5/2022,6:28:03,5488,D
8/5/2022,4:11:24,5593,B
8/5/2022,12:47:56,5660,D
8/5/2022,20:50:51,5662,C
8/5/2022,2:33:35,5725,C
8/5/2022,0:17:11,5731,B
8/5/2022,6:38:22,5831,A
8/5/2022,13:02:36,5847,D
8/5/2022,6:20:09,5848,B
8/5/2022,5:52:35,5850,B
8/5/2022,23:12:39,5871,A
8/5/2022,1:38:39,5874,C
8/5/2022,9:24:38,5879,C
8/5/2022,11:00:31,5883,D
8/5/2022,0:28:31,5931,A
8/5/2022,0:31:48,5933,D
8/5/2022,12:17:24,6062,C
8/5/2022,0:33:12,6141,A
8/5/2022,4:01:34,6148,C
8/5/2022,2:03:12,6164,D
8/5/2022,19:52:51,6239,A
8/5/2022,22:42:36,6255,D
8/5/2022,9:06:33,6261,A
8/5/2022,10:59:16,6333,D
8/5/2022,3:03:00,6334,D
8/5/2022,16:54:24,6348,C
8/5/2022,17:34:32,6366,A
8/5/2022,23:02:16,6403,B
8/5/2022,11:58:39,6411,B
8/5/2022,16:22:44,6416,A
8/5/2022,11:54:20,6420,C
8/5/2022,0:25:47,6428,D
8/5/2022,22:16:03,6446,A
8/5/2022,16:23:39,6486,A
8/5/2022,2:52:03,6507,C
8/5/2022,0:56:46,6535,B
8/5/2022,18:13:21,6560,B
8/5/2022,23:25:38,6615,A
8/5/2022,0:59:04,6633,A
8/5/2022,2:53:59,6635,B
8/5/2022,13:27:54,6652,B
8/5/2022,6:06:54,6678,A
8/5/2022,21:33:00,6771,B
8/5/2022,21:09:54,6776,C
8/5/2022,23:42:06,6780,D
8/5/2022,1:07:29,6792,A
8/5/2022,13:01:29,6807,A
8/5/2022,0:35:44,6928,B
8/5/2022,11:46:07,6933,B
8/5/2022,18:03:09,6965,A
8/5/2022,10:02:13,6981,A
8/5/2022,15:56:39,7003,D
8/5/2022,18:11:21,7019,C
8/5/2022,0:16:00,7022,B
8/5/2022,21:35:43,7026,B
8/5/2022,8:09:00,7050,B
8/5/2022,21:29:14,7066,B
8/5/2022,5:35:44,7087,D
8/5/2022,17:38:26,7156,B
8/5/2022,0:56:31,7169,B
8/5/2022,8:04:45,7179,C
8/5/2022,16:39:14,7187,A
8/5/2022,8:29:41,7190,C
8/5/2022,8:18:54,7194,A
8/5/2022,23:35:00,7198,A
8/5/2022,0:10:01,7205,D
8/5/2022,16:56:42,7213,B
8/5/2022,0:36:48,7260,B
8/5/2022,19:29:23,7332,B
8/5/2022,3:42:24,7337,A
8/5/2022,8:55:15,7355,A
8/5/2022,3:30:36,7384,D
8/5/2022,0:26:47,7388,C
8/5/2022,11:10:33,7440,D
8/5/2022,20:54:00,7461,D
8/5/2022,23:21:09,7493,A
8/5/2022,4:57:44,7501,A
8/5/2022,1:19:35,7504,D
8/5/2022,10:39:30,7511,A
8/5/2022,9:01:17,7516,D
8/5/2022,11:52:28,7572,B
8/5/2022,18:38:14,7672,A
8/5/2022,10:54:45,7680,C
8/5/2022,16:03:05,7724,C
8/5/2022,20:51:00,7739,C
